guid,town_code,town_name,town_county
4c07d11e-0613-851d-e053-ca3ca8c0ca7f,19832,Newtownsandes,Kerry
4c07d11e-0615-851d-e053-ca3ca8c0ca7f,28127,Drumod,Leitrim
4c07d11e-061e-851d-e053-ca3ca8c0ca7f,09229,Aughnacliffe,Longford
4c07d11e-0625-851d-e053-ca3ca8c0ca7f,28126,Mohill,Leitrim
4c07d11e-063d-851d-e053-ca3ca8c0ca7f,04359,Garristown,Dublin
4c07d11e-063e-851d-e053-ca3ca8c0ca7f,04359,Garristown,Dublin
4c07d11e-0640-851d-e053-ca3ca8c0ca7f,04357,Naul,Dublin
4c07d11e-0645-851d-e053-ca3ca8c0ca7f,04355,Ballyboghil,Dublin
4c07d11e-0651-851d-e053-ca3ca8c0ca7f,04342,Loughshinny,Dublin
4c07d11e-0656-851d-e053-ca3ca8c0ca7f,19841,Kenmare,Kerry
4c07d11e-0657-851d-e053-ca3ca8c0ca7f,19841,Kenmare,Kerry
4c07d11e-065a-851d-e053-ca3ca8c0ca7f,19835,Kilgarvan,Kerry
4c07d11e-065b-851d-e053-ca3ca8c0ca7f,19847,Ballybunion,Kerry
4c07d11e-065f-851d-e053-ca3ca8c0ca7f,19833,Tarbert,Kerry
4c07d11e-0660-851d-e053-ca3ca8c0ca7f,16578,Kilrush,Clare
4c07d11e-0661-851d-e053-ca3ca8c0ca7f,16578,Kilrush,Clare
4c07d11e-0663-851d-e053-ca3ca8c0ca7f,16580,Kilkee,Clare
4c07d11e-0665-851d-e053-ca3ca8c0ca7f,16580,Kilkee,Clare
4c07d11e-066a-851d-e053-ca3ca8c0ca7f,28124,Carrigallen,Leitrim
4c07d11e-0673-851d-e053-ca3ca8c0ca7f,13188,Mullingar,Westmeath
4c07d11e-0681-851d-e053-ca3ca8c0ca7f,13184,Killucan-Rathwire,Westmeath
4c07d11e-068e-851d-e053-ca3ca8c0ca7f,10015,Tullyallen,Louth
4c07d11e-0690-851d-e053-ca3ca8c0ca7f,10009,Drogheda,Louth
4c07d11e-0695-851d-e053-ca3ca8c0ca7f,04352,Balbriggan,Dublin
4c07d11e-0696-851d-e053-ca3ca8c0ca7f,11400,Gormanston,Meath
4c07d11e-0699-851d-e053-ca3ca8c0ca7f,11403,Julianstown,Meath
4c07d11e-069b-851d-e053-ca3ca8c0ca7f,10003,Baltray,Louth
4c07d11e-069f-851d-e053-ca3ca8c0ca7f,10017,Collon,Louth
4c07d11e-06a5-851d-e053-ca3ca8c0ca7f,19845,Beaufort,Kerry
4c07d11e-06a9-851d-e053-ca3ca8c0ca7f,19840,Killarney,Kerry
4c07d11e-06ad-851d-e053-ca3ca8c0ca7f,16578,Kilrush,Clare
4c07d11e-06af-851d-e053-ca3ca8c0ca7f,16579,Doonbeg,Clare
4c07d11e-06b0-851d-e053-ca3ca8c0ca7f,16572,Kilmihil,Clare
4c07d11e-06bb-851d-e053-ca3ca8c0ca7f,13190,Multyfarnham,Westmeath
4c07d11e-06c7-851d-e053-ca3ca8c0ca7f,10011,Castlebellingham-Kilsaran,Louth
4c07d11e-06d0-851d-e053-ca3ca8c0ca7f,10014,Dromiskin,Louth
4c07d11e-06e6-851d-e053-ca3ca8c0ca7f,19857,Fenit,Kerry
4c07d11e-06ea-851d-e053-ca3ca8c0ca7f,16576,Spanish Point,Clare
4c07d11e-06f3-851d-e053-ca3ca8c0ca7f,11430,Crossakeel,Meath
4c07d11e-0710-851d-e053-ca3ca8c0ca7f,10001,Carlingford,Louth
4c07d11e-0722-851d-e053-ca3ca8c0ca7f,33116,Dunkineely,Donegal
4c07d11e-072a-851d-e053-ca3ca8c0ca7f,19853,Ardfert,Kerry
4c07d11e-072c-851d-e053-ca3ca8c0ca7f,16575,Miltown Malbay,Clare
4c07d11e-072d-851d-e053-ca3ca8c0ca7f,21530,Newcastle West,Limerick
4c07d11e-072e-851d-e053-ca3ca8c0ca7f,21530,Newcastle West,Limerick
4c07d11e-072f-851d-e053-ca3ca8c0ca7f,21538,Glin,Limerick
4c07d11e-0730-851d-e053-ca3ca8c0ca7f,21538,Glin,Limerick
4c07d11e-0731-851d-e053-ca3ca8c0ca7f,21536,Ballyhahill,Limerick
4c07d11e-0747-851d-e053-ca3ca8c0ca7f,11427,Athboy,Meath
4c07d11e-0750-851d-e053-ca3ca8c0ca7f,11425,Kells,Meath
4c07d11e-075b-851d-e053-ca3ca8c0ca7f,33102,Donegal,Donegal
4c07d11e-076b-851d-e053-ca3ca8c0ca7f,33094,Ballybofey-Stranorlar,Donegal
4c07d11e-0772-851d-e053-ca3ca8c0ca7f,19853,Ardfert,Kerry
4c07d11e-0778-851d-e053-ca3ca8c0ca7f,19850,Castlemaine,Kerry
4c07d11e-077b-851d-e053-ca3ca8c0ca7f,19838,Kilcummin,Kerry
4c07d11e-077e-851d-e053-ca3ca8c0ca7f,19849,Tralee,Kerry
4c07d11e-077f-851d-e053-ca3ca8c0ca7f,19849,Tralee,Kerry
4c07d11e-0780-851d-e053-ca3ca8c0ca7f,21538,Glin,Limerick
4c07d11e-0781-851d-e053-ca3ca8c0ca7f,21533,Shanagolden,Limerick
4c07d11e-0782-851d-e053-ca3ca8c0ca7f,21532,Foynes,Limerick
4c07d11e-0783-851d-e053-ca3ca8c0ca7f,21527,Rathkeale,Limerick
4c07d11e-0784-851d-e053-ca3ca8c0ca7f,21527,Rathkeale,Limerick
4c07d11e-0787-851d-e053-ca3ca8c0ca7f,21528,Askeaton,Limerick
4c07d11e-0789-851d-e053-ca3ca8c0ca7f,21514,Kilmallock,Limerick
4c07d11e-078a-851d-e053-ca3ca8c0ca7f,21513,Bruff,Limerick
4c07d11e-0792-851d-e053-ca3ca8c0ca7f,11416,Navan,Meath
4c07d11e-0795-851d-e053-ca3ca8c0ca7f,11416,Navan,Meath
4c07d11e-07a9-851d-e053-ca3ca8c0ca7f,11412,Slane,Meath
4c07d11e-07bc-851d-e053-ca3ca8c0ca7f,19849,Tralee,Kerry
4c07d11e-07be-851d-e053-ca3ca8c0ca7f,19849,Tralee,Kerry
4c07d11e-07c7-851d-e053-ca3ca8c0ca7f,19836,Castleisland,Kerry
4c07d11e-07cb-851d-e053-ca3ca8c0ca7f,18804,Macroom,Cork
4c07d11e-07cc-851d-e053-ca3ca8c0ca7f,19829,Rathmore,Kerry
4c07d11e-07cf-851d-e053-ca3ca8c0ca7f,18773,Crossbarry,Cork
4c07d11e-07d0-851d-e053-ca3ca8c0ca7f,18774,Killumney,Cork
4c07d11e-07d4-851d-e053-ca3ca8c0ca7f,21522,Adare,Limerick
4c07d11e-07d7-851d-e053-ca3ca8c0ca7f,21519,Croom,Limerick
4c07d11e-07d8-851d-e053-ca3ca8c0ca7f,21523,Kildimo,Limerick
4c07d11e-07d9-851d-e053-ca3ca8c0ca7f,21518,Patrickswell,Limerick
4c07d11e-07f1-851d-e053-ca3ca8c0ca7f,32045,Virginia,Cavan
4c07d11e-07f5-851d-e053-ca3ca8c0ca7f,32045,Virginia,Cavan
4c07d11e-0809-851d-e053-ca3ca8c0ca7f,33108,Bun Na Leaca,Donegal
4c07d11e-080c-851d-e053-ca3ca8c0ca7f,33101,An Fál Carrach,Donegal
4c07d11e-0817-851d-e053-ca3ca8c0ca7f,18786,Model Village or Dripsey,Cork
4c07d11e-081a-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-081b-851d-e053-ca3ca8c0ca7f,17366,Tower,Cork
4c07d11e-081c-851d-e053-ca3ca8c0ca7f,17366,Tower,Cork
4c07d11e-081d-851d-e053-ca3ca8c0ca7f,18766,Halfway,Cork
4c07d11e-0820-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0821-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0822-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0823-851d-e053-ca3ca8c0ca7f,21518,Patrickswell,Limerick
4c07d11e-0828-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-0829-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-083a-851d-e053-ca3ca8c0ca7f,32050,Cavan,Cavan
4c07d11e-0853-851d-e053-ca3ca8c0ca7f,33093,Kilmacrennan,Donegal
4c07d11e-0861-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0863-851d-e053-ca3ca8c0ca7f,18753,Carrigaline,Cork
4c07d11e-0864-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0866-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-086b-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-086c-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-086d-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-086e-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-0872-851d-e053-ca3ca8c0ca7f,21508,Caherconlish,Limerick
4c07d11e-0874-851d-e053-ca3ca8c0ca7f,21505,Moroe,Limerick
4c07d11e-0875-851d-e053-ca3ca8c0ca7f,16564,Kildysart,Clare
4c07d11e-0881-851d-e053-ca3ca8c0ca7f,32043,Mullagh,Cavan
4c07d11e-0896-851d-e053-ca3ca8c0ca7f,33091,Letterkenny,Donegal
4c07d11e-0897-851d-e053-ca3ca8c0ca7f,33091,Letterkenny,Donegal
4c07d11e-08a8-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-08a9-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-08aa-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-08ab-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-08ad-851d-e053-ca3ca8c0ca7f,16559,Shannon,Clare
4c07d11e-08ae-851d-e053-ca3ca8c0ca7f,16559,Shannon,Clare
4c07d11e-08af-851d-e053-ca3ca8c0ca7f,16559,Shannon,Clare
4c07d11e-08b4-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11e-08b8-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11e-08c6-851d-e053-ca3ca8c0ca7f,32044,Bailieborough,Cavan
4c07d11e-08cd-851d-e053-ca3ca8c0ca7f,32041,Kingscourt,Cavan
4c07d11e-08e5-851d-e053-ca3ca8c0ca7f,33081,Rathmullan,Donegal
4c07d11e-08e7-851d-e053-ca3ca8c0ca7f,33075,Buncrana,Donegal
4c07d11e-08e8-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-08e9-851d-e053-ca3ca8c0ca7f,17365,Blarney,Cork
4c07d11e-08ed-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11e-08ee-851d-e053-ca3ca8c0ca7f,16558,Quin,Clare
4c07d11e-08ef-851d-e053-ca3ca8c0ca7f,16562,Ennis,Clare
4c07d11e-08f1-851d-e053-ca3ca8c0ca7f,16554,Cratloe,Clare
4c07d11e-08f2-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-08f4-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-08f7-851d-e053-ca3ca8c0ca7f,16555,Sixmilebridge,Clare
4c07d11e-08f8-851d-e053-ca3ca8c0ca7f,16555,Sixmilebridge,Clare
4c07d11e-0903-851d-e053-ca3ca8c0ca7f,34024,Carrickmacross,Monaghan
4c07d11e-091c-851d-e053-ca3ca8c0ca7f,33073,Tievebane,Donegal
4c07d11e-0922-851d-e053-ca3ca8c0ca7f,33077,Fahan,Donegal
4c07d11e-0936-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0937-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-093b-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-093c-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-093d-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-093f-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0940-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0942-851d-e053-ca3ca8c0ca7f,17365,Blarney,Cork
4c07d11e-0944-851d-e053-ca3ca8c0ca7f,16555,Sixmilebridge,Clare
4c07d11e-0945-851d-e053-ca3ca8c0ca7f,16555,Sixmilebridge,Clare
4c07d11e-0946-851d-e053-ca3ca8c0ca7f,16556,Kilmurry,Clare
4c07d11e-0947-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-0948-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-0949-851d-e053-ca3ca8c0ca7f,21511,Annacotty,Limerick
4c07d11e-094a-851d-e053-ca3ca8c0ca7f,20497,Limerick city and suburbs,Limerick
4c07d11e-094c-851d-e053-ca3ca8c0ca7f,16548,Parteen,Clare
4c07d11e-0951-851d-e053-ca3ca8c0ca7f,22495,Newport,Tipperary
4c07d11e-0954-851d-e053-ca3ca8c0ca7f,28130,Drumshanbo,Leitrim
4c07d11e-095b-851d-e053-ca3ca8c0ca7f,28136,Dromahair,Leitrim
4c07d11e-095f-851d-e053-ca3ca8c0ca7f,28134,Manorhamilton,Leitrim
4c07d11e-0960-851d-e053-ca3ca8c0ca7f,28134,Manorhamilton,Leitrim
4c07d11e-0961-851d-e053-ca3ca8c0ca7f,28134,Manorhamilton,Leitrim
4c07d11e-0972-851d-e053-ca3ca8c0ca7f,33069,Ballyliffin,Donegal
4c07d11e-0979-851d-e053-ca3ca8c0ca7f,33066,Carndonagh,Donegal
4c07d11e-097f-851d-e053-ca3ca8c0ca7f,33061,Moville,Donegal
4c07d11e-0981-851d-e053-ca3ca8c0ca7f,33061,Moville,Donegal
4c07d11e-0982-851d-e053-ca3ca8c0ca7f,33061,Moville,Donegal
4c07d11e-0983-851d-e053-ca3ca8c0ca7f,33060,Greencastle,Donegal
4c07d11e-0984-851d-e053-ca3ca8c0ca7f,33060,Greencastle,Donegal
4c07d11e-0985-851d-e053-ca3ca8c0ca7f,33060,Greencastle,Donegal
4c07d11e-0987-851d-e053-ca3ca8c0ca7f,33062,Gleneely,Donegal
4c07d11e-098a-851d-e053-ca3ca8c0ca7f,33063,Culdaff,Donegal
4c07d11e-0990-851d-e053-ca3ca8c0ca7f,18763,Whitechurch,Cork
4c07d11e-0991-851d-e053-ca3ca8c0ca7f,17364,Cork city and suburbs,Cork
4c07d11e-0993-851d-e053-ca3ca8c0ca7f,18760,Carrignavar,Cork
4c07d11e-0994-851d-e053-ca3ca8c0ca7f,18810,Boherbue,Cork
4c07d11e-0995-851d-e053-ca3ca8c0ca7f,22495,Newport,Tipperary
4c07d11e-0996-851d-e053-ca3ca8c0ca7f,16546,Clonlara,Clare
4c07d11e-0997-851d-e053-ca3ca8c0ca7f,21510,Castleconnell,Limerick
4c07d11e-0998-851d-e053-ca3ca8c0ca7f,16544,O'Briensbridge-Montpelier,Clare
4c07d11e-099d-851d-e053-ca3ca8c0ca7f,32056,Ballyconnell,Cavan
4c07d11e-09a1-851d-e053-ca3ca8c0ca7f,28135,Kinlough,Leitrim
4c07d11e-09a2-851d-e053-ca3ca8c0ca7f,28135,Kinlough,Leitrim
4c07d11e-09ac-851d-e053-ca3ca8c0ca7f,33106,Ballyshannon,Donegal
4c07d11e-09b3-851d-e053-ca3ca8c0ca7f,32051,Butlersbridge,Cavan
4c07d11e-09bb-851d-e053-ca3ca8c0ca7f,19867,Portmagee,Kerry
4c07d11e-09c8-851d-e053-ca3ca8c0ca7f,18822,Baltimore,Cork
4c07d11e-09cd-851d-e053-ca3ca8c0ca7f,18800,Banteer,Cork
4c07d11e-09cf-851d-e053-ca3ca8c0ca7f,18802,Kanturk,Cork
4c07d11e-09d0-851d-e053-ca3ca8c0ca7f,18802,Kanturk,Cork
4c07d11e-09d1-851d-e053-ca3ca8c0ca7f,14605,Bridgetown,Wexford
4c07d11e-09d2-851d-e053-ca3ca8c0ca7f,01630,Tullow,Carlow
4c07d11e-09d3-851d-e053-ca3ca8c0ca7f,01630,Tullow,Carlow
4c07d11e-09d4-851d-e053-ca3ca8c0ca7f,01630,Tullow,Carlow
4c07d11e-09d5-851d-e053-ca3ca8c0ca7f,21501,Cappamore,Limerick
4c07d11e-09d6-851d-e053-ca3ca8c0ca7f,23710,Cahir,Tipperary
4c07d11e-09d7-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-09d9-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-09da-851d-e053-ca3ca8c0ca7f,08171,Abbeyleix,Laois
4c07d11e-09db-851d-e053-ca3ca8c0ca7f,08171,Abbeyleix,Laois
4c07d11e-09dc-851d-e053-ca3ca8c0ca7f,01629,Rathvilly,Carlow
4c07d11e-09de-851d-e053-ca3ca8c0ca7f,23704,Ballyclerahan,Tipperary
4c07d11e-09df-851d-e053-ca3ca8c0ca7f,23708,Cashel,Tipperary
4c07d11e-09e0-851d-e053-ca3ca8c0ca7f,07650,Thomastown,Kilkenny
4c07d11e-09e1-851d-e053-ca3ca8c0ca7f,07650,Thomastown,Kilkenny
4c07d11e-09e3-851d-e053-ca3ca8c0ca7f,07655,Bennettsbridge,Kilkenny
4c07d11e-09e4-851d-e053-ca3ca8c0ca7f,08171,Abbeyleix,Laois
4c07d11e-09e5-851d-e053-ca3ca8c0ca7f,08169,Ballinakill,Laois
4c07d11e-09e6-851d-e053-ca3ca8c0ca7f,14612,Taghmon,Wexford
4c07d11e-09e7-851d-e053-ca3ca8c0ca7f,14601,Murntown,Wexford
4c07d11e-09e8-851d-e053-ca3ca8c0ca7f,23708,Cashel,Tipperary
4c07d11e-09e9-851d-e053-ca3ca8c0ca7f,23701,Fethard,Tipperary
4c07d11e-09ea-851d-e053-ca3ca8c0ca7f,23701,Fethard,Tipperary
4c07d11e-09eb-851d-e053-ca3ca8c0ca7f,23701,Fethard,Tipperary
4c07d11e-09ec-851d-e053-ca3ca8c0ca7f,23708,Cashel,Tipperary
4c07d11e-09ee-851d-e053-ca3ca8c0ca7f,07649,Gowran,Kilkenny
4c07d11e-09ef-851d-e053-ca3ca8c0ca7f,01640,Muinebeag (Bagenalstown),Carlow
4c07d11e-09f0-851d-e053-ca3ca8c0ca7f,01640,Muinebeag (Bagenalstown),Carlow
4c07d11e-09f1-851d-e053-ca3ca8c0ca7f,14587,Rosslare Harbour,Wexford
4c07d11e-09f4-851d-e053-ca3ca8c0ca7f,23708,Cashel,Tipperary
4c07d11e-09f5-851d-e053-ca3ca8c0ca7f,23708,Cashel,Tipperary
4c07d11e-09f8-851d-e053-ca3ca8c0ca7f,14623,New Ross,Wexford
4c07d11e-09f9-851d-e053-ca3ca8c0ca7f,01640,Muinebeag (Bagenalstown),Carlow
4c07d11e-09fa-851d-e053-ca3ca8c0ca7f,01634,Fennagh,Carlow
4c07d11e-09fc-851d-e053-ca3ca8c0ca7f,14587,Rosslare Harbour,Wexford
4c07d11e-09fd-851d-e053-ca3ca8c0ca7f,14587,Rosslare Harbour,Wexford
4c07d11e-09fe-851d-e053-ca3ca8c0ca7f,23700,Killenaule,Tipperary
4c07d11e-09ff-851d-e053-ca3ca8c0ca7f,23700,Killenaule,Tipperary
4c07d11e-0a00-851d-e053-ca3ca8c0ca7f,14623,New Ross,Wexford
4c07d11e-0a01-851d-e053-ca3ca8c0ca7f,14623,New Ross,Wexford
4c07d11e-0a02-851d-e053-ca3ca8c0ca7f,14623,New Ross,Wexford
4c07d11e-0a03-851d-e053-ca3ca8c0ca7f,01641,Leighlinbridge,Carlow
4c07d11e-0a04-851d-e053-ca3ca8c0ca7f,01631,Ballon,Carlow
4c07d11e-0a05-851d-e053-ca3ca8c0ca7f,14591,Rosslare,Wexford
4c07d11e-0a06-851d-e053-ca3ca8c0ca7f,14591,Rosslare,Wexford
4c07d11e-0a07-851d-e053-ca3ca8c0ca7f,23700,Killenaule,Tipperary
4c07d11e-0a08-851d-e053-ca3ca8c0ca7f,22484,Borrisoleigh,Tipperary
4c07d11e-0a09-851d-e053-ca3ca8c0ca7f,22488,Nenagh,Tipperary
4c07d11e-0a0a-851d-e053-ca3ca8c0ca7f,14623,New Ross,Wexford
4c07d11e-0a0b-851d-e053-ca3ca8c0ca7f,14623,New Ross,Wexford
4c07d11e-0a0d-851d-e053-ca3ca8c0ca7f,14613,Bunclody,Wexford
4c07d11e-0a0e-851d-e053-ca3ca8c0ca7f,14613,Bunclody,Wexford
4c07d11e-0a10-851d-e053-ca3ca8c0ca7f,14591,Rosslare,Wexford
4c07d11e-0a11-851d-e053-ca3ca8c0ca7f,14591,Rosslare,Wexford
4c07d11e-0a12-851d-e053-ca3ca8c0ca7f,22488,Nenagh,Tipperary
4c07d11e-0a13-851d-e053-ca3ca8c0ca7f,22488,Nenagh,Tipperary
4c07d11e-0a14-851d-e053-ca3ca8c0ca7f,22494,Portroe,Tipperary
4c07d11e-0a15-851d-e053-ca3ca8c0ca7f,14606,Enniscorthy,Wexford
4c07d11e-0a16-851d-e053-ca3ca8c0ca7f,14606,Enniscorthy,Wexford
4c07d11e-0a17-851d-e053-ca3ca8c0ca7f,14606,Enniscorthy,Wexford
4c07d11e-0a18-851d-e053-ca3ca8c0ca7f,07644,Graiguenamanagh-Tinnahinch,Kilkenny
4c07d11e-0a19-851d-e053-ca3ca8c0ca7f,14613,Bunclody,Wexford
4c07d11e-0a1a-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a1b-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a1c-851d-e053-ca3ca8c0ca7f,14596,Wexford,Wexford
4c07d11e-0a1d-851d-e053-ca3ca8c0ca7f,14596,Wexford,Wexford
4c07d11e-0a1e-851d-e053-ca3ca8c0ca7f,22488,Nenagh,Tipperary
4c07d11e-0a1f-851d-e053-ca3ca8c0ca7f,22488,Nenagh,Tipperary
4c07d11e-0a20-851d-e053-ca3ca8c0ca7f,22488,Nenagh,Tipperary
4c07d11e-0a21-851d-e053-ca3ca8c0ca7f,07644,Graiguenamanagh-Tinnahinch,Kilkenny
4c07d11e-0a23-851d-e053-ca3ca8c0ca7f,14606,Enniscorthy,Wexford
4c07d11e-0a24-851d-e053-ca3ca8c0ca7f,14606,Enniscorthy,Wexford
4c07d11e-0a25-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a26-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a28-851d-e053-ca3ca8c0ca7f,14596,Wexford,Wexford
4c07d11e-0a29-851d-e053-ca3ca8c0ca7f,22488,Nenagh,Tipperary
4c07d11e-0a2a-851d-e053-ca3ca8c0ca7f,22488,Nenagh,Tipperary
4c07d11e-0a2b-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a2c-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a2d-851d-e053-ca3ca8c0ca7f,14606,Enniscorthy,Wexford
4c07d11e-0a2e-851d-e053-ca3ca8c0ca7f,14613,Bunclody,Wexford
4c07d11e-0a2f-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a30-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a31-851d-e053-ca3ca8c0ca7f,14596,Wexford,Wexford
4c07d11e-0a32-851d-e053-ca3ca8c0ca7f,14596,Wexford,Wexford
4c07d11e-0a33-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a34-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a35-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a36-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a37-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a38-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a39-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a3a-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a3b-851d-e053-ca3ca8c0ca7f,14596,Wexford,Wexford
4c07d11e-0a3c-851d-e053-ca3ca8c0ca7f,14596,Wexford,Wexford
4c07d11e-0a3d-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a3e-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a3f-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a40-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a41-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a42-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a43-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a44-851d-e053-ca3ca8c0ca7f,14596,Wexford,Wexford
4c07d11e-0a45-851d-e053-ca3ca8c0ca7f,23717,Tipperary,Tipperary
4c07d11e-0a46-851d-e053-ca3ca8c0ca7f,23717,Tipperary,Tipperary
4c07d11e-0a47-851d-e053-ca3ca8c0ca7f,23717,Tipperary,Tipperary
4c07d11e-0a48-851d-e053-ca3ca8c0ca7f,23717,Tipperary,Tipperary
4c07d11e-0a49-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a4a-851d-e053-ca3ca8c0ca7f,22481,Thurles,Tipperary
4c07d11e-0a4b-851d-e053-ca3ca8c0ca7f,22482,Templemore,Tipperary
4c07d11e-0a4c-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a4d-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a4e-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a4f-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a50-851d-e053-ca3ca8c0ca7f,23717,Tipperary,Tipperary
4c07d11e-0a51-851d-e053-ca3ca8c0ca7f,23717,Tipperary,Tipperary
4c07d11e-0a52-851d-e053-ca3ca8c0ca7f,07670,Urlingford,Kilkenny
4c07d11e-0a53-851d-e053-ca3ca8c0ca7f,07670,Urlingford,Kilkenny
4c07d11e-0a54-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a55-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a56-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a57-851d-e053-ca3ca8c0ca7f,01639,Carlow,Carlow
4c07d11e-0a58-851d-e053-ca3ca8c0ca7f,06460,Castledermot,Kildare
4c07d11e-0a59-851d-e053-ca3ca8c0ca7f,23710,Cahir,Tipperary
4c07d11e-0a5b-851d-e053-ca3ca8c0ca7f,23710,Cahir,Tipperary
4c07d11e-0a5d-851d-e053-ca3ca8c0ca7f,22482,Templemore,Tipperary
4c07d11e-0a5e-851d-e053-ca3ca8c0ca7f,07661,Kilkenny,Kilkenny
4c07d11e-0a60-851d-e053-ca3ca8c0ca7f,01630,Tullow,Carlow
